$GPGGA,090319,4659.9985,N,00237.5790,E,2,08,1.7,473.1,M,48.4,M,,*4A
$GPGGA,090317,4659.9118,N,00238.1345,E,2,08,2.3,259.8,M,48.4,M,,*4F
$GPGGA,090317,4659.9116,N,00238.1339,E,1,03,1.1,459.9,M,47.4,M,,*4B
$GPGGA,090318,4659.9332,N,00237.9088,E,2,08,1.4,913.1,M,48.4,M,,*47
$GPGGA,090318,4659.9647,N,00237.9477,E,1,07,2.8,225.1,M,48.4,M,,*49
$GPGGA,090329,4659.9976,N,00237.5810,E,2,08,1.6,473.7,M,48.4,M,,*45
$GPGGA,090327,4659.9105,N,00238.1351,E,2,08,2.1,260.4,M,48.4,M,,*41
$GPGGA,090327,4659.9122,N,00238.1336,E,1,04,1.0,460.4,M,47.4,M,,*41
$GPGGA,090327,4659.9387,N,00237.8906,E,2,08,1.5,819.0,M,48.4,M,,*40
$GPGGA,090327,4659.9653,N,00237.9462,E,1,08,2.2,221.2,M,48.4,M,,*46
$GPGGA,090341,4659.9954,N,00237.5832,E,2,07,2.1,467.3,M,48.4,M,,*41
$GPGGA,090339,4659.9102,N,00238.1367,E,2,07,2.3,260.3,M,48.4,M,,*46
$GPGGA,090339,4659.9147,N,00238.1381,E,1,04,1.0,457.4,M,47.4,M,,*45
$GPGGA,090340,4659.9354,N,00237.9118,E,2,08,1.5,865.3,M,48.4,M,,*41
$GPGGA,090340,4659.9659,N,00237.9437,E,1,09,1.9,219.7,M,48.4,M,,*4A
$GPGGA,090353,4659.9984,N,00237.5833,E,2,08,1.4,467.5,M,48.4,M,,*41
$GPGGA,090351,4659.9087,N,00238.1326,E,2,09,1.9,260.9,M,48.4,M,,*4C
$GPGGA,090351,4659.9130,N,00238.1365,E,1,03,1.0,456.5,M,47.4,M,,*46
$GPGGA,090352,4659.9373,N,00237.9093,E,2,08,1.6,855.0,M,48.4,M,,*46
$GPGGA,090351,4659.9666,N,00237.9421,E,1,08,2.2,220.6,M,48.4,M,,*43
$GPGGA,090402,4659.9989,N,00237.5850,E,2,08,1.5,470.2,M,48.4,M,,*4A
$GPGGA,090400,4659.9095,N,00238.1372,E,2,08,1.9,263.7,M,48.4,M,,*41
$GPGGA,090400,4659.9138,N,00238.1412,E,1,04,1.0,457.7,M,47.4,M,,*4E
$GPGGA,090401,4659.9584,N,00237.9567,E,2,08,1.6,403.7,M,48.4,M,,*4F
$GPGGA,090401,4659.9674,N,00237.9411,E,1,08,2.2,225.0,M,48.4,M,,*42
$GPGGA,090411,4659.9979,N,00237.5851,E,2,07,1.5,469.6,M,48.4,M,,*45
$GPGGA,090409,4659.9085,N,00238.1397,E,2,09,2.2,262.9,M,48.4,M,,*44
$GPGGA,090409,4659.9152,N,00238.1399,E,1,04,1.0,456.5,M,47.4,M,,*4C
$GPGGA,090409,4659.9581,N,00237.9544,E,2,08,1.6,423.5,M,48.4,M,,*43
$GPGGA,090409,4659.9672,N,00237.9332,E,1,08,4.8,221.5,M,48.4,M,,*47
$GPGGA,090611,4659.9995,N,00237.5793,E,2,08,2.0,467.1,M,48.4,M,,*44
$GPGGA,090611,4659.9005,N,00238.1330,E,1,10,1.8,267.6,M,48.4,M,,*42
$GPGGA,090611,4659.9105,N,00238.1372,E,1,04,1.1,455.1,M,47.4,M,,*46
$GPGGA,090611,4659.9488,N,00237.9187,E,2,08,1.6,430.0,M,48.4,M,,*4C
$GPGGA,090611,4659.9551,N,00237.9165,E,1,08,2.5,230.0,M,48.4,M,,*40
$GPGGA,090612,4659.9996,N,00237.5793,E,2,08,2.0,466.8,M,48.4,M,,*4C
$GPGGA,090612,4659.9001,N,00238.1347,E,1,10,1.9,269.2,M,48.4,M,,*4E
$GPGGA,090612,4659.9106,N,00238.1371,E,1,04,1.1,454.9,M,47.4,M,,*4C
$GPGGA,090612,4659.9487,N,00237.9187,E,2,08,1.6,421.3,M,48.4,M,,*43
$GPGGA,090612,4659.9549,N,00237.9166,E,1,08,2.0,229.8,M,48.4,M,,*4C
$GPGGA,091538,4700.0011,N,00237.5841,E,2,08,2.8,471.8,M,48.4,M,,*4A
$GPGGA,091538,4659.9007,N,00238.1435,E,2,10,1.7,230.5,M,48.4,M,,*46
$GPGGA,091538,4659.9094,N,00238.1445,E,1,04,1.4,459.4,M,47.4,M,,*49
$GPGGA,091538,4659.9535,N,00237.8962,E,2,08,1.6,437.9,M,48.4,M,,*4E
$GPGGA,091538,4659.9298,N,00237.8931,E,1,07,2.7,133.3,M,48.4,M,,*4D
$GPGGA,091539,4700.0014,N,00237.5838,E,2,08,2.8,471.9,M,48.4,M,,*41
$GPGGA,091539,4659.9017,N,00238.1373,E,2,10,1.7,241.8,M,48.4,M,,*48
$GPGGA,091539,4659.9096,N,00238.1443,E,1,04,1.1,459.6,M,47.4,M,,*4B
$GPGGA,091539,4659.9534,N,00237.8961,E,2,08,1.6,438.1,M,48.4,M,,*4A
$GPGGA,091539,4659.9301,N,00237.8932,E,1,07,2.7,133.3,M,48.4,M,,*4E
$GPGGA,092200,4659.9913,N,00237.5744,E,2,08,1.9,463.9,M,48.4,M,,*40
$GPGGA,092200,4659.8888,N,00238.1712,E,1,09,3.6,266.6,M,48.4,M,,*49
$GPGGA,092200,4659.9093,N,00238.1362,E,1,04,1.5,451.6,M,47.4,M,,*48
$GPGGA,092200,4659.9383,N,00237.9262,E,2,09,1.5,426.4,M,48.4,M,,*4F
$GPGGA,092200,4659.9450,N,00237.9262,E,1,10,1.3,246.4,M,48.4,M,,*4B
$GPGGA,092320,4659.9947,N,00237.6012,E,2,07,3.0,459.7,M,48.4,M,,*46
$GPGGA,092318,4659.8937,N,00238.1532,E,1,09,3.4,249.1,M,48.4,M,,*4C
$GPGGA,092318,4659.9108,N,00238.1339,E,1,05,1.0,450.3,M,47.4,M,,*4D
$GPGGA,092319,4659.9464,N,00237.9215,E,2,07,1.8,425.1,M,48.4,M,,*4D
$GPGGA,092319,4659.9563,N,00237.9118,E,1,07,2.3,258.7,M,48.4,M,,*44
